onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
15.501409164	3.0	Pos	encoding	28	0.28	0.0	NaN	0.5306997050010978	0	0	0
19.501916468	3.0	Pos	marking	28	0.28	0.0	NaN	0.5306997050010978	1	0	0
28.503567276	3.0	Pos	encoding	85	0.85	0.7577092511013216	2.225757185000475	0.6288915820005059	0	0	0
34.002427235	3.0	Pos	marking	85	0.85	0.7577092511013216	2.225757185000475	0.6288915820005059	0	0	0
40.002437638	3.0	Pos	encoding	33	0.33	0.30837004405286345	1.9096485919999395	0.5418930880005064	0	0	0
47.002736888	3.0	Pos	marking	33	0.33	0.30837004405286345	1.9096485919999395	0.5418930880005064	0	0	0
53.502514601	3.0	Pos	encoding	3	0.03	0.0	NaN	0.46891975699873	0	0	0
56.502938577	3.0	Pos	marking	3	0.03	0.0	NaN	0.46891975699873	1	0	0
64.002678583	3.0	Pos	encoding	90	0.9	0.8568281938325991	2.0948600720003014	0.5132475840000552	0	0	0
70.003287142	3.0	Pos	marking	90	0.9	0.8568281938325991	2.0948600720003014	0.5132475840000552	0	0	0
80.001679108	3.0	Pos	encoding	11	0.11	0.16299559471365638	2.375582040000154	0.5814919010008452	0	0	0
83.503691169	3.0	Pos	marking	11	0.11	0.16299559471365638	2.375582040000154	0.5814919010008452	0	0	0
93.002172893	3.0	Pos	encoding	36	0.36	0.36784140969163	2.3757192280008894	0.6443743820000236	0	0	0
96.504030774	3.0	Pos	marking	36	0.36	0.36784140969163	2.3757192280008894	0.6443743820000236	0	0	0
102.501608182	3.0	Pos	encoding	74	0.74	0.724669603524229	1.6097993280000082	0.44782232999932603	0	0	0
107.004234633	3.0	Pos	marking	74	0.74	0.724669603524229	1.6097993280000082	0.44782232999932603	0	0	0
114.502100415	3.0	Pos	encoding	21	0.21	0.28193832599118945	1.7758900310000172	0.47385833699991053	0	0	0
119.004606439	3.0	Pos	marking	21	0.21	0.28193832599118945	1.7758900310000172	0.47385833699991053	0	0	0
126.002406072	3.0	Pos	encoding	57	0.57	0.0	NaN	0.5435485779998999	0	0	0
129.50488778	3.0	Pos	marking	57	0.57	0.0	NaN	0.5435485779998999	1	0	0
137.501474837	3.0	Pos	encoding	60	0.6	0.6189427312775331	2.4281028019995574	0.7774773290002486	0	0	0
141.505097492	3.0	Pos	marking	60	0.6	0.6189427312775331	2.4281028019995574	0.7774773290002486	0	0	0
148.001624366	3.0	Pos	encoding	7	0.07	0.0	NaN	0.5049687989994709	0	0	0
151.005451291	3.0	Pos	marking	7	0.07	0.0	NaN	0.5049687989994709	1	0	0
158.002506677	3.0	Pos	encoding	65	0.65	0.6519823788546255	1.7924136810015625	0.5575561910009128	0	0	0
163.005743371	3.0	Pos	marking	65	0.65	0.6519823788546255	1.7924136810015625	0.5575561910009128	0	0	0
171.501243837	3.0	Pos	encoding	77	0.77	0.751101321585903	2.2924814889993286	0.46346577999975125	0	0	0
178.00610542	3.0	Pos	marking	77	0.77	0.751101321585903	2.2924814889993286	0.46346577999975125	0	0	0
185.003286313	3.0	Pos	encoding	45	0.45	0.4008810572687225	1.5416327330003696	0.5109364609998011	0	0	0
189.00644541	3.0	Pos	marking	45	0.45	0.4008810572687225	1.5416327330003696	0.5109364609998011	0	0	0
196.502343484	3.0	Pos	encoding	98	0.98	0.9559471365638766	2.492625570999735	0.41958282599989616	0	0	0
201.00671162	3.0	Pos	marking	98	0.98	0.9559471365638766	2.492625570999735	0.41958282599989616	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
213.503315527	3.0	Word	encoding	am	0.9	0.8898678414096917	2.1792184989990346	0.35975627200059535	0	0	0
216.507052812	3.0	Word	marking	am	0.9	0.8898678414096917	2.1792184989990346	0.35975627200059535	0	0	0
222.501288356	3.0	Word	encoding	so	0.85	0.8700440528634361	2.661667332000434	0.4636331040001096	0	0	0
229.007402427	3.0	Word	marking	so	0.85	0.8700440528634361	2.661667332000434	0.4636331040001096	0	0	0
235.502494117	3.0	Word	encoding	be	0.74	0.737885462555066	2.8291959159996622	0.6111821670001518	0	0	0
239.007563654	3.0	Word	marking	be	0.74	0.737885462555066	2.8291959159996622	0.6111821670001518	0	0	0
246.503382202	3.0	Word	encoding	if	0.77	0.0	NaN	0.5273501310002757	0	0	0
252.507958978	3.0	Word	marking	if	0.77	0.0	NaN	0.5273501310002757	1	0	0
259.504465231	3.0	Word	encoding	as	0.45	0.45374449339207046	1.8094774250002956	0.5233640900005412	0	0	0
263.508307054	3.0	Word	marking	as	0.45	0.45374449339207046	1.8094774250002956	0.5233640900005412	0	0	0
273.002912707	3.0	Word	encoding	my	0.28	0.28193832599118945	2.009520239000267	0.4581432040013169	0	0	0
276.008637269	3.0	Word	marking	my	0.28	0.28193832599118945	2.009520239000267	0.4581432040013169	0	0	0
285.001828795	3.0	Word	encoding	is	0.21	0.0	NaN	0.5507537789999333	0	0	0
289.508971898	3.0	Word	marking	is	0.21	0.0	NaN	0.5507537789999333	1	0	0
296.501721766	3.0	Word	encoding	me	0.07	0.07048458149779736	2.3762326069991104	0.5413544429993635	0	0	0
300.509249758	3.0	Word	marking	me	0.07	0.07048458149779736	2.3762326069991104	0.5413544429993635	0	0	0
306.503326296	3.0	Word	encoding	he	0.11	0.12334801762114538	2.2430320309995295	0.5231565869999031	0	0	0
310.509494889	3.0	Word	marking	he	0.11	0.12334801762114538	2.2430320309995295	0.5231565869999031	0	0	0
318.001427297	3.0	Word	encoding	do	0.98	0.0	NaN	0.4947405359998811	0	1	0
321.5097814	3.0	Word	marking	do	0.98	0.0	NaN	0.4947405359998811	0	1	0
329.002183135	3.0	Word	encoding	it	0.57	0.5726872246696035	2.045266317001733	0.6169632140008616	0	0	0
333.510023805	3.0	Word	marking	it	0.57	0.5726872246696035	2.045266317001733	0.6169632140008616	0	0	0
342.003198777	3.0	Word	encoding	ox	0.65	0.0	NaN	0.5035629980011436	0	0	0
346.510349955	3.0	Word	marking	ox	0.65	0.0	NaN	0.5035629980011436	1	0	0
353.50142145	3.0	Word	encoding	we	0.33	0.32819383259911894	1.9578146750009182	0.576092127001175	0	0	0
360.510779918	3.0	Word	marking	we	0.33	0.32819383259911894	1.9578146750009182	0.576092127001175	0	0	0
370.502833474	3.0	Word	encoding	or	0.6	0.0	NaN	0.43487651699979324	0	0	0
375.511095812	3.0	Word	marking	or	0.6	0.0	NaN	0.43487651699979324	1	0	0
383.502442499	3.0	Word	encoding	by	0.36	0.36123348017621143	1.9596281579997594	0.49314338600015617	0	0	0
387.011451642	3.0	Word	marking	by	0.36	0.36123348017621143	1.9596281579997594	0.49314338600015617	0	0	0
393.502266139	3.0	Word	encoding	of	0.03	0.0	NaN	0.5326975669995591	0	1	0
399.011768597	3.0	Word	marking	of	0.03	0.0	NaN	0.5326975669995591	0	1	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
411.50099489	3.0	Neg	encoding	-94	0.03	0.05726872246696035	1.9591889069997706	0.413965855999777	0	0	0
417.01223799	3.0	Neg	marking	-94	0.03	0.05726872246696035	1.9591889069997706	0.413965855999777	0	0	0
426.50114873	3.0	Neg	encoding	54	0.77	0.737885462555066	2.0281576390007103	0.4221797129994229	0	0	0
432.512560631	3.0	Neg	marking	54	0.77	0.737885462555066	2.0281576390007103	0.4221797129994229	0	0	0
439.502013829	3.0	Neg	encoding	96	0.98	0.0	NaN	0.4497148379996361	0	0	0
446.012927391	3.0	Neg	marking	96	0.98	0.0	NaN	0.4497148379996361	1	0	0
456.003411053	3.0	Neg	encoding	-28	0.36	0.0	NaN	0.567085937000229	0	0	0
459.513364587	3.0	Neg	marking	-28	0.36	0.0	NaN	0.567085937000229	1	0	0
465.502639888	3.0	Neg	encoding	-58	0.21	0.2687224669603524	1.9757787929993356	0.6137698419988737	0	0	0
470.013586697	3.0	Neg	marking	-58	0.21	0.2687224669603524	1.9757787929993356	0.6137698419988737	0	0	0
477.001940848	3.0	Neg	encoding	-86	0.07	0.14977973568281938	1.9590775249998842	0.41640922800070257	0	0	0
480.513874858	3.0	Neg	marking	-86	0.07	0.14977973568281938	1.9590775249998842	0.41640922800070257	0	0	0
487.502339473	3.0	Neg	encoding	-34	0.33	0.36123348017621143	1.678997385999537	0.42844528400019044	0	0	0
494.514061046	3.0	Neg	marking	-34	0.33	0.36123348017621143	1.678997385999537	0.42844528400019044	0	0	0
503.003344914	3.0	Neg	encoding	14	0.57	0.0	NaN	0.3788440129992523	0	0	0
507.014536802	3.0	Neg	marking	14	0.57	0.0	NaN	0.3788440129992523	1	0	0
514.502019585	3.0	Neg	encoding	48	0.74	0.7180616740088106	2.4267743719992723	0.4695024829998147	0	0	0
519.014793973	3.0	Neg	marking	48	0.74	0.7180616740088106	2.4267743719992723	0.4695024829998147	0	0	0
528.00194098	3.0	Neg	encoding	80	0.9	0.8436123348017621	2.0257976849989063	0.5350756560001173	0	0	0
532.015203536	3.0	Neg	marking	80	0.9	0.8436123348017621	2.0257976849989063	0.5350756560001173	0	0	0
539.502926078	3.0	Neg	encoding	-44	0.28	0.0	NaN	0.5121334390005359	0	0	0
543.015379095	3.0	Neg	marking	-44	0.28	0.0	NaN	0.5121334390005359	1	0	0
550.502348718	3.0	Neg	encoding	30	0.65	0.6784140969162996	2.109496717001093	0.5327948230005859	0	0	0
555.515748141	3.0	Neg	marking	30	0.65	0.6784140969162996	2.109496717001093	0.5327948230005859	0	0	0
563.501498803	3.0	Neg	encoding	-10	0.45	0.4008810572687225	2.1924690360010572	0.5113046180013043	0	0	0
566.516061707	3.0	Neg	marking	-10	0.45	0.4008810572687225	2.1924690360010572	0.5113046180013043	0	0	0
572.502877699	3.0	Neg	encoding	70	0.85	0.8370044052863436	2.1960542569995596	0.45340637200024503	0	0	0
576.516176182	3.0	Neg	marking	70	0.85	0.8370044052863436	2.1960542569995596	0.45340637200024503	0	0	0
583.001891719	3.0	Neg	encoding	-78	0.11	0.2092511013215859	2.0925044569994498	0.5548904139996012	0	0	0
586.016561784	3.0	Neg	marking	-78	0.11	0.2092511013215859	2.0925044569994498	0.5548904139996012	0	0	0
592.503955752	3.0	Neg	encoding	20	0.6	0.6321585903083701	2.084931432000303	0.529495921000489	0	0	0
597.000166069	3.0	Neg	marking	20	0.6	0.6321585903083701	2.084931432000303	0.529495921000489	0	0	0
